id_estacion,departamento,provincia,fecha_hora,temperatura_c,humedad_rel_porc,vel_viento_kmh,presion_hpa,precipitacion_mm,condicion_clima
EST-0093,Huánuco,Leoncio Prado,2026-08-09 08:00:00,11.6,75.8,3.2,1011.4,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-09 09:00:00,13.1,78.1,3.5,1011.4,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-09 10:00:00,14.8,73.1,3.5,1011.3,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-09 11:00:00,16.1,67.4,4.9,1011.2,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-09 12:00:00,16.8,72.7,5.4,1010.9,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-09 13:00:00,17.3,67.4,6.9,1010.6,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-09 14:00:00,17.3,64.4,7.3,1010.3,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-09 15:00:00,17.2,68.4,7.2,1010.1,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-09 16:00:00,16.4,72.0,8.3,1010.1,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-09 17:00:00,15.5,69.1,7.5,1010.2,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-09 18:00:00,14.3,70.3,5.9,1010.3,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-09 19:00:00,13.2,70.7,4.4,1010.4,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-09 20:00:00,11.6,75.1,3.9,1010.5,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-09 21:00:00,10.5,78.3,4.4,1010.4,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-09 22:00:00,9.0,87.5,3.8,1010.5,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-09 23:00:00,7.9,86.9,3.2,1010.6,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 00:00:00,6.5,89.0,3.3,1010.7,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 01:00:00,5.8,87.5,3.3,1010.9,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 02:00:00,5.5,91.1,3.6,1011.3,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 03:00:00,6.1,87.1,3.4,1011.4,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 04:00:00,6.5,87.2,3.8,1011.6,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 05:00:00,7.4,84.7,3.4,1011.5,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 06:00:00,8.2,85.0,3.2,1011.7,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 07:00:00,9.9,82.4,4.0,1011.7,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 08:00:00,11.4,76.9,4.1,1011.6,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 09:00:00,13.1,76.4,3.6,1011.4,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 10:00:00,14.4,75.3,3.7,1011.3,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 11:00:00,15.7,69.4,5.8,1011.1,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 12:00:00,16.5,70.6,6.1,1010.8,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 13:00:00,17.1,69.7,6.3,1010.5,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 14:00:00,17.2,63.7,7.2,1010.4,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 15:00:00,17.1,63.2,7.3,1010.1,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 16:00:00,16.6,65.7,6.9,1009.8,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 17:00:00,15.6,71.0,6.5,1009.8,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 18:00:00,14.4,73.6,6.2,1009.8,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 19:00:00,13.3,75.7,4.7,1009.7,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 20:00:00,11.6,76.3,3.6,1010.0,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 21:00:00,10.1,84.4,3.4,1010.0,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 22:00:00,8.5,85.2,3.4,1010.3,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-10 23:00:00,7.6,87.5,4.1,1010.6,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 00:00:00,6.6,84.8,3.1,1010.9,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 01:00:00,6.1,93.6,3.0,1011.1,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 02:00:00,5.8,92.4,3.2,1011.6,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 03:00:00,5.9,91.9,3.4,1011.5,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 04:00:00,6.7,89.7,3.8,1011.5,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 05:00:00,7.7,86.5,3.6,1011.5,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 06:00:00,9.1,85.5,3.6,1011.4,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 07:00:00,10.3,81.8,3.3,1011.4,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 08:00:00,11.8,78.3,3.5,1011.6,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 09:00:00,13.0,74.9,3.1,1011.6,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 10:00:00,14.6,72.2,3.4,1011.5,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 11:00:00,15.6,63.0,4.8,1011.4,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 12:00:00,16.6,67.2,5.8,1010.9,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 13:00:00,17.1,65.3,7.0,1010.6,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 14:00:00,17.5,67.2,7.4,1010.3,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 15:00:00,17.4,64.0,7.6,1010.2,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 16:00:00,17.1,69.1,7.1,1010.2,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 17:00:00,16.1,65.1,7.2,1010.2,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 18:00:00,14.7,68.5,6.5,1010.1,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 19:00:00,13.2,70.2,4.7,1009.9,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 20:00:00,11.8,73.5,3.4,1009.9,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 21:00:00,10.1,79.0,3.8,1010.0,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 22:00:00,8.7,81.5,3.6,1010.4,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-11 23:00:00,7.5,85.5,3.6,1010.7,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 00:00:00,6.7,88.6,3.8,1011.1,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 01:00:00,5.8,95.6,3.8,1011.4,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 02:00:00,5.6,87.5,3.7,1011.5,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 03:00:00,5.7,91.4,3.6,1011.6,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 04:00:00,6.3,94.0,3.3,1011.8,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 05:00:00,7.2,86.3,3.2,1011.8,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 06:00:00,8.5,79.3,3.9,1012.0,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 07:00:00,10.2,75.7,3.9,1011.7,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 08:00:00,11.7,80.2,3.6,1011.5,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 09:00:00,13.3,76.0,3.3,1011.5,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 10:00:00,14.5,72.0,3.2,1011.2,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 11:00:00,15.6,71.2,4.5,1010.9,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 12:00:00,16.5,66.0,5.5,1010.9,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 13:00:00,17.1,65.2,6.4,1010.7,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 14:00:00,17.3,63.5,7.4,1010.7,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 15:00:00,17.1,64.9,7.3,1010.6,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 16:00:00,16.6,64.0,7.1,1010.5,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 17:00:00,15.8,65.5,6.5,1010.6,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 18:00:00,14.7,74.7,5.8,1010.5,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 19:00:00,13.2,74.4,5.0,1010.2,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 20:00:00,11.8,76.3,4.1,1010.2,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 21:00:00,10.1,78.2,3.8,1010.4,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 22:00:00,8.9,84.4,4.5,1010.4,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-12 23:00:00,7.6,89.9,3.3,1010.7,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 00:00:00,6.8,91.5,3.4,1011.1,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 01:00:00,5.9,93.4,4.3,1011.3,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 02:00:00,5.5,89.5,3.4,1011.4,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 03:00:00,5.9,91.7,3.0,1011.5,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 04:00:00,6.7,87.8,3.4,1011.6,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 05:00:00,7.7,86.5,4.3,1011.7,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 06:00:00,8.7,83.7,4.1,1011.7,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 07:00:00,10.2,81.8,3.2,1011.7,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 08:00:00,11.7,77.5,3.1,1011.4,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 09:00:00,13.2,71.0,3.5,1011.2,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 10:00:00,14.3,74.2,3.3,1011.2,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 11:00:00,15.6,71.4,4.5,1011.1,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 12:00:00,16.7,66.5,5.8,1010.7,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 13:00:00,17.5,67.6,7.4,1010.9,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 14:00:00,17.5,62.7,7.9,1010.8,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 15:00:00,17.2,61.5,7.6,1010.6,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 16:00:00,16.5,67.6,7.5,1010.6,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 17:00:00,15.7,67.6,7.2,1010.8,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 18:00:00,14.5,72.4,6.6,1010.6,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 19:00:00,13.2,73.3,4.7,1010.7,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 20:00:00,11.6,78.6,3.1,1010.6,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 21:00:00,10.2,82.7,3.5,1010.6,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 22:00:00,8.6,82.5,3.1,1010.6,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-13 23:00:00,7.4,87.0,3.4,1010.8,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 00:00:00,6.3,88.4,3.8,1010.9,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 01:00:00,5.8,88.7,3.1,1011.2,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 02:00:00,5.8,90.4,3.1,1011.2,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 03:00:00,6.0,91.7,3.6,1011.2,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 04:00:00,6.6,87.9,3.1,1011.3,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 05:00:00,7.3,87.3,3.5,1011.4,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 06:00:00,8.6,85.7,3.2,1011.4,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 07:00:00,9.8,84.2,3.3,1011.4,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 08:00:00,11.3,77.7,3.1,1011.5,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 09:00:00,12.8,75.7,3.4,1011.4,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 10:00:00,14.4,70.8,3.9,1011.3,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 11:00:00,15.7,71.6,5.6,1011.2,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 12:00:00,16.8,67.5,6.8,1011.0,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 13:00:00,17.6,63.0,7.4,1010.9,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 14:00:00,17.9,63.3,7.1,1010.7,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 15:00:00,17.7,63.1,7.4,1010.5,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 16:00:00,16.7,67.6,6.9,1010.3,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 17:00:00,15.6,69.9,6.4,1010.2,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 18:00:00,14.2,72.4,5.7,1010.1,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 19:00:00,12.7,75.0,4.4,1010.1,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 20:00:00,11.2,79.6,3.2,1010.2,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 21:00:00,10.1,81.3,3.1,1010.2,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 22:00:00,8.9,86.8,3.3,1010.5,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-14 23:00:00,7.6,91.3,3.3,1010.7,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 00:00:00,6.5,90.0,3.7,1010.9,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 01:00:00,5.7,92.7,4.0,1010.8,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 02:00:00,5.8,87.0,4.0,1011.2,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 03:00:00,6.0,89.6,3.8,1011.2,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 04:00:00,6.7,89.2,3.5,1011.4,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 05:00:00,7.5,84.5,3.3,1011.4,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 06:00:00,8.7,85.8,3.2,1011.7,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 07:00:00,10.2,82.0,3.7,1011.5,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 08:00:00,11.6,76.9,3.8,1011.5,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 09:00:00,13.0,79.0,3.0,1011.2,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 10:00:00,14.4,72.4,3.6,1011.1,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 11:00:00,15.8,69.1,4.8,1010.8,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 12:00:00,16.8,67.8,5.6,1010.7,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 13:00:00,17.3,66.0,7.0,1010.5,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 14:00:00,17.4,65.8,7.5,1010.6,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 15:00:00,17.2,68.2,7.1,1010.5,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 16:00:00,16.7,67.3,7.2,1010.5,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 17:00:00,15.9,68.9,6.8,1010.6,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 18:00:00,14.5,67.2,5.8,1010.5,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 19:00:00,13.2,75.2,5.4,1010.3,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 20:00:00,11.4,77.0,3.5,1010.3,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 21:00:00,10.1,82.9,3.0,1010.4,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 22:00:00,8.6,82.6,4.0,1010.4,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-15 23:00:00,7.7,91.5,3.0,1010.6,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 00:00:00,6.8,89.8,3.8,1010.8,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 01:00:00,6.2,90.9,4.2,1011.1,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 02:00:00,5.7,92.3,3.8,1011.2,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 03:00:00,5.6,89.8,3.2,1011.3,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 04:00:00,6.2,92.2,3.0,1011.5,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 05:00:00,7.4,88.8,3.0,1011.7,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 06:00:00,8.7,85.1,3.4,1011.8,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 07:00:00,10.1,82.7,3.7,1011.9,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 08:00:00,11.7,79.2,3.4,1011.8,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 09:00:00,13.1,78.3,3.9,1011.6,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 10:00:00,14.7,75.6,3.2,1011.5,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 11:00:00,15.8,70.9,5.0,1011.1,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 12:00:00,16.9,63.8,6.0,1010.9,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 13:00:00,17.4,64.9,6.5,1010.7,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 14:00:00,17.8,67.5,7.3,1010.5,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 15:00:00,17.7,62.7,7.6,1010.2,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 16:00:00,17.1,64.5,7.1,1010.3,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 17:00:00,15.8,69.0,6.7,1010.1,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 18:00:00,14.2,72.9,5.6,1010.1,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 19:00:00,12.8,77.7,4.6,1010.3,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 20:00:00,11.5,73.5,3.4,1010.6,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 21:00:00,10.3,79.2,3.7,1010.6,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 22:00:00,8.8,80.6,3.4,1010.7,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-16 23:00:00,7.4,88.3,3.3,1011.0,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 00:00:00,6.5,87.8,3.5,1011.0,1.14,Llovizna
EST-0093,Huánuco,Leoncio Prado,2026-08-17 01:00:00,6.0,90.7,3.3,1011.0,0.77,Llovizna
EST-0093,Huánuco,Leoncio Prado,2026-08-17 02:00:00,5.9,96.1,3.5,1011.2,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 03:00:00,6.0,90.5,4.9,1011.6,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 04:00:00,6.6,92.2,3.9,1011.7,1.11,Llovizna
EST-0093,Huánuco,Leoncio Prado,2026-08-17 05:00:00,7.5,89.6,3.5,1012.0,0.55,Llovizna
EST-0093,Huánuco,Leoncio Prado,2026-08-17 06:00:00,8.7,85.2,3.1,1012.1,4.45,Llovizna
EST-0093,Huánuco,Leoncio Prado,2026-08-17 07:00:00,9.9,80.4,3.3,1012.0,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 08:00:00,11.3,78.4,3.4,1011.7,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 09:00:00,13.1,77.8,3.3,1011.5,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 10:00:00,14.6,72.6,3.2,1011.1,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 11:00:00,15.9,70.6,4.4,1010.9,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 12:00:00,16.7,70.5,6.7,1010.6,2.26,Llovizna
EST-0093,Huánuco,Leoncio Prado,2026-08-17 13:00:00,17.3,65.5,7.1,1010.6,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 14:00:00,17.5,68.4,8.1,1010.4,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 15:00:00,17.3,62.8,7.6,1010.4,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 16:00:00,16.7,65.4,8.2,1010.3,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 17:00:00,15.7,71.7,7.7,1010.3,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 18:00:00,14.6,69.5,6.4,1010.1,0.0,Soleado y despejado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 19:00:00,13.2,74.9,4.3,1010.2,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 20:00:00,11.6,77.3,3.3,1010.2,0.58,Llovizna
EST-0093,Huánuco,Leoncio Prado,2026-08-17 21:00:00,10.0,82.1,3.5,1010.3,3.18,Llovizna
EST-0093,Huánuco,Leoncio Prado,2026-08-17 22:00:00,8.5,85.0,3.0,1010.3,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-17 23:00:00,7.4,89.2,3.9,1010.6,2.66,Llovizna
EST-0093,Huánuco,Leoncio Prado,2026-08-18 00:00:00,6.3,87.6,3.5,1010.8,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-18 01:00:00,5.9,90.7,3.3,1011.0,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-18 02:00:00,5.8,92.4,3.5,1011.3,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-18 03:00:00,6.2,93.3,3.4,1011.6,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-18 04:00:00,6.9,91.2,3.2,1011.7,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-18 05:00:00,7.7,88.2,3.3,1011.6,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-18 06:00:00,8.6,84.4,3.4,1011.5,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-18 07:00:00,9.8,87.5,3.8,1011.4,0.0,Nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-18 08:00:00,11.5,82.0,4.4,1011.3,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-18 09:00:00,13.1,76.4,3.4,1011.3,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-18 10:00:00,14.6,71.4,4.1,1011.3,0.0,Parcialmente nublado
EST-0093,Huánuco,Leoncio Prado,2026-08-18 11:00:00,15.7,70.0,5.7,1011.2,0.0,Parcialmente nublado
